Company,Year,Revenue,NetIncome,Assets,Liabilities,CashFlow
Google,2012,550541.39,108851.15,1544519.77,660796.7,106922.66
Google,2012,581112.16,57376.51,1832674.15,1065384.27,67767.04
Google,2012,567599.21,57825.8,1497114.14,1098674.54,58754.37
Google,2012,593880.96,96834.53,1060416.79,524606.57,123546.46
Google,2012,526679.42,140636.33,1718292.32,816349.1,118363.59
Google,2012,568736.83,72728.97,1743660.24,909017.9,75829.65
Google,2013,628785.14,91545.35,1500441.48,732358.34,90050.44
Google,2013,600125.03,151351.45,1334399.98,750102.74,171838.94
Google,2013,570948.02,68160.17,1922282.78,1272103.86,74198.71
Google,2013,613976.44,35196.11,1679965.98,931968.58,37761.03
Google,2013,581183.5,40897.0,1096506.4,850200.75,41074.89
Google,2013,593383.97,37488.48,934658.35,615557.32,40076.96
Google,2013,598163.96,66265.28,1788212.02,686884.94,59305.26
Google,2013,592704.79,72055.1,1182402.17,736185.85,81097.0
Google,2013,634086.64,97920.19,1043814.51,455972.83,126317.31
Google,2013,608122.83,138307.97,921133.18,515008.2,113241.64
Google,2013,605048.43,169530.16,2079453.59,1185863.18,174463.9
Google,2013,647793.2,141479.63,1055772.42,562581.84,130178.59
Google,2013,593739.0,97293.87,1581892.63,756754.1,85826.35
Google,2013,597596.75,153911.47,1690018.22,792929.4,195123.04
Google,2013,644061.2,65911.36,1016866.47,681965.93,80003.54
Google,2013,650392.04,177205.23,1756754.12,992612.05,144230.97
Google,2013,568356.51,93724.08,1566963.34,906685.6,109780.71
Google,2013,572122.74,109411.7,959040.48,486073.13,128567.54
Google,2013,619172.51,184303.31,1272883.86,698933.72,177809.42
Google,2013,590417.43,156010.45,1693564.09,1255304.58,140683.29
Google,2014,664026.09,43122.23,2176145.34,1010899.79,41280.65
Google,2014,621365.77,177196.46,991428.06,472034.25,217647.93
Google,2014,607664.06,60638.32,1427760.4,703566.41,76265.31
Google,2014,650868.43,114734.36,2262901.05,1205308.82,95128.43
Google,2014,591866.83,94117.25,1073531.16,830679.69,111380.66
Google,2014,592576.85,117153.12,1743893.42,1343913.09,145365.66
Google,2014,621732.26,151493.24,1631605.44,940378.97,129885.91
Google,2014,575791.34,105014.78,1173303.3,364332.32,121966.23
Google,2014,564732.69,112279.71,1456099.77,1142175.35,117007.42
Google,2014,568406.84,106816.15,1808779.9,1444174.44,108436.72
Google,2014,598718.56,165643.47,1127078.26,684941.75,166116.74
Google,2014,565747.71,77406.8,1148726.43,738683.45,98646.86
Google,2014,592548.51,149835.66,954429.52,543128.14,125153.98
Google,2014,671190.44,162151.43,1890005.03,1345585.66,182219.28
Google,2014,675312.9,154301.9,2261837.11,1263385.19,132473.15
Google,2014,623265.63,50932.15,1673460.09,905754.47,56600.27
Google,2014,562082.95,55483.28,1395461.33,1081833.88,55028.56
Google,2014,611007.89,139721.63,1654356.12,743571.99,140477.27
Google,2014,586603.31,170998.01,1033166.09,502034.41,139007.62
Google,2014,587085.06,143904.99,1116841.53,379761.53,149262.08
Google,2015,558901.36,39789.05,1741118.44,1193948.77,50037.49
Google,2015,658065.45,145296.83,1055975.07,730126.84,177662.49
Google,2015,651556.64,115403.56,1280832.45,925612.76,134281.43
Google,2015,672888.85,59835.4,1313027.64,532956.71,71579.28
Google,2015,579676.9,38644.14,2027200.62,633314.92,47053.95
Google,2015,600631.09,156406.66,1567191.25,1176671.66,197556.7
Google,2015,558799.09,38475.02,1117999.09,709546.74,47868.16
Google,2015,611735.82,123413.59,1148227.95,806611.09,158421.59
Google,2015,589268.89,102359.83,985394.42,571103.4,107620.28
Google,2015,574690.11,92247.28,1246048.44,698927.8,100810.33
Google,2015,558728.33,134235.32,1634855.07,789869.1,110941.19
Google,2015,646372.73,186668.43,1280013.98,591062.21,166490.78
Google,2015,625472.92,55485.92,1383788.71,897395.99,59928.01
Google,2015,603108.09,93519.39,1582689.36,479447.83,78486.61
Google,2015,661205.49,45933.78,1926493.09,1464171.51,42963.78
Google,2015,601232.8,115575.19,1962073.92,1512666.37,135197.74
Google,2015,567901.44,123398.47,1317876.31,705525.74,101751.2
Google,2015,580164.75,143665.27,1396988.95,629806.1,142517.32
Google,2015,658051.84,156122.64,1345473.06,482689.7,144569.42
Google,2015,665843.28,130103.92,1709193.34,1022433.98,127893.99
Google,2016,740032.47,133813.83,1282843.18,467638.11,142970.65
Google,2016,757272.91,96240.32,2452869.31,1672974.1,88917.03
Google,2016,637390.56,48098.65,1884756.16,753591.23,47407.73
Google,2016,699361.72,161809.25,1207421.74,607554.34,168692.04
Google,2016,704572.33,179377.18,1298777.9,914230.19,205645.03
Google,2016,706575.68,158896.13,1642106.95,606263.9,180010.66
Google,2016,702421.02,147398.63,1528466.42,1151597.48,161207.66
Google,2016,643924.05,104606.1,1939957.77,1352281.09,109553.82
Google,2016,751703.44,87886.99,1744852.08,1307414.96,109694.25
Google,2016,723866.56,191640.15,1214319.84,889486.23,184033.94
Google,2016,656299.28,72089.53,1533073.78,652470.07,69226.4
Google,2016,650526.02,80693.97,1720360.05,896181.75,78544.24
Google,2016,731955.14,200100.06,2205804.23,1027905.55,234561.51
Google,2016,652790.11,53907.08,1430428.99,1006809.14,49765.62
Google,2016,640974.48,53154.34,2062328.95,1272233.5,49252.84
Google,2016,706499.11,128508.59,1985878.54,827304.64,158348.48
Google,2016,673749.31,150605.15,1032351.9,502062.22,146968.77
Google,2016,704926.2,48064.73,2171357.92,887847.41,54722.61
Google,2016,739513.79,140854.63,2205057.39,1391237.2,137722.71
Google,2016,740265.72,91552.62,1956097.26,1315864.41,90589.3
Google,2017,748078.13,123310.58,2345918.39,1794535.8,132255.74
Google,2017,801184.58,220981.45,1359685.31,565682.51,255112.04
Google,2017,825210.39,218067.83,1922917.09,662771.74,222187.3
Google,2017,737413.41,90553.71,2245081.03,758306.52,109913.25
Google,2017,766570.18,152559.72,1287304.73,603333.39,128890.15
Google,2017,845612.0,212938.13,2045759.95,842446.55,269734.6
Google,2017,754271.04,68070.03,1980963.74,1529080.28,54586.38
Google,2017,738507.56,210188.05,1360457.9,485168.85,228073.71
Google,2017,830851.12,140644.36,2898946.33,1854125.05,117724.6
Google,2017,850244.35,129214.66,1764091.28,1021302.29,123032.23
Google,2017,716052.74,36058.33,1717929.89,1234215.31,39165.03
Google,2017,851188.21,103599.53,1754222.41,666384.76,91378.08
Google,2017,745475.2,185034.41,2468651.26,1944170.46,169518.32
Google,2017,833731.3,110105.7,1438754.34,1057502.37,123103.99
Google,2017,727641.36,114572.82,1509503.2,1008947.84,117632.84
Google,2017,849718.44,54115.38,1877903.69,1015852.16,56905.93
Google,2017,750027.72,174238.99,2437210.7,1875091.57,209530.52
Google,2017,829183.5,155584.95,2613401.04,1180609.03,155466.6
Google,2017,750172.4,125163.89,1553726.49,1213158.53,119709.54
Google,2017,717768.23,130421.57,1158620.16,411624.82,118643.81
Google,2018,748538.99,118503.25,2320009.57,1553797.01,120062.66
Google,2018,729784.28,94227.7,2224375.31,725226.88,75986.24
Google,2018,796083.12,134766.2,1402509.21,585944.46,170647.97
Google,2018,805264.61,183154.43,1984534.73,1111660.57,235833.72
Google,2018,820519.69,85184.11,2561834.07,1021201.71,77242.29
Google,2018,778935.44,117814.2,2619629.07,902474.97,124383.85
Google,2018,813736.94,224614.52,1475352.61,713065.73,249223.44
Google,2018,704761.54,205794.28,2346502.6,899825.29,177101.97
Google,2018,694140.52,192527.45,1310015.05,665674.27,197230.07
Google,2018,767870.04,52164.36,1500047.36,1148654.06,65424.8
Google,2018,794036.94,43553.17,1710366.32,1050129.63,40835.24
Google,2018,812454.31,169374.27,1335523.31,1007656.07,216609.93
Google,2018,693035.72,126887.95,1460038.15,724791.47,112908.15
Google,2018,764864.18,221424.23,1916860.69,654526.06,245781.05
Google,2018,730720.07,192896.43,1731336.21,686335.96,172748.94
Google,2018,792238.72,92214.13,2404022.09,968685.45,88603.32
Google,2018,748702.17,213978.3,2518231.95,1015945.27,209508.2
Google,2018,703326.65,124837.86,1702869.94,1277799.68,157920.22
Google,2018,736942.32,127442.74,2426362.32,1706591.41,102187.18
Google,2018,727825.54,113135.79,1426125.06,570144.56,92646.02
Google,2019,785086.45,90777.64,1259823.79,523443.75,109020.04
Google,2019,815381.38,139239.87,1901584.62,1500211.16,125355.2
Google,2019,722783.06,88878.32,1333906.72,653191.17,111579.36
Google,2019,781007.44,119483.7,2631074.72,853078.92,108149.25
Google,2019,773807.9,157770.27,1221931.67,612822.41,177424.81
Google,2019,793048.98,166171.5,1698018.14,588804.87,168424.16
Google,2019,710176.42,203753.81,1740174.91,798095.7,241071.74
Google,2019,763918.2,97406.07,2386431.18,1750628.82,110702.39
Google,2019,698270.64,133775.19,2113378.82,778254.93,122315.39
Google,2019,819894.76,45119.16,2464156.2,1322972.56,46174.32
Google,2019,692467.27,176474.98,1537034.84,876698.26,200943.29
Google,2019,793712.61,229378.99,2034031.36,1016730.46,292882.98
Google,2019,784903.11,97749.94,1375879.02,992390.24,95901.57
Google,2019,787575.61,132079.66,1494707.9,898085.23,109671.23
Google,2019,751602.5,140289.41,1782871.75,1202254.76,170306.08
Google,2019,803700.34,47983.51,1517593.23,862453.93,60814.83
Google,2019,812974.84,211888.58,1712463.52,881445.98,219379.47
Google,2019,714342.07,41265.42,2424338.27,1019085.85,37963.13
Google,2019,703571.34,198496.43,1871129.86,1185395.25,249269.52
Google,2019,741744.5,152337.13,1170175.31,460330.89,185184.51
Google,2020,818406.52,112662.39,1844378.32,1045351.61,90143.49
Google,2020,740445.61,75568.36,1481606.4,1041499.55,71021.94
Google,2020,733069.25,129068.47,2368759.4,996477.51,108323.05
Google,2020,757529.52,179468.56,1970622.98,1395982.79,229683.16
Google,2020,822247.88,165231.34,2044669.97,654365.02,213505.5
Google,2020,761546.28,67059.52,2157778.71,954049.22,73288.62
Google,2020,791703.65,127806.66,2511471.79,1086170.19,130914.45
Google,2020,784423.31,169361.84,2406566.55,1197034.97,190197.32
Google,2020,727000.24,205858.86,1647468.06,1095172.04,166780.78
Google,2020,735096.56,126268.0,2393845.58,1349237.38,159720.85
Google,2020,776428.01,134021.0,1350591.54,947207.83,123766.08
Google,2020,838113.8,232749.28,2838373.14,1589816.06,264995.97
Google,2020,820149.25,67870.35,2215973.06,702793.53,71181.27
Google,2020,727628.02,69656.36,1622679.7,837657.41,77429.05
Google,2020,715698.65,125907.81,1334957.09,783603.24,140853.36
Google,2020,787244.48,184666.99,1709279.77,1166674.54,187692.49
Google,2020,776485.51,164634.75,1193238.31,748156.97,182628.11
Google,2020,750622.75,53630.92,1262450.57,961497.34,61388.08
Google,2020,723512.81,100699.09,1942607.28,1394376.02,82757.58
Google,2020,739761.54,201538.6,1123202.95,450066.92,257871.07
Google,2021,793527.68,91587.25,1296610.1,407259.62,84477.57
Google,2021,833191.32,128293.48,2450138.01,1860003.94,128809.25
Google,2021,731073.39,131066.46,2424361.73,1702355.79,109167.21
Google,2021,805241.21,155390.92,2669315.29,964265.35,165804.92
Google,2021,832892.0,127020.98,2052237.42,687972.24,119281.83
Google,2021,750784.97,214935.18,1550622.27,822503.34,244091.61
Google,2021,726768.87,124721.24,2163647.66,1586878.93,138830.91
Google,2021,801761.47,65400.38,2719216.53,996013.77,77652.26
Google,2021,741953.65,210268.39,2181283.69,1476525.88,191245.32
Google,2021,768322.25,157086.02,2335659.1,822104.56,201255.88
Google,2021,834483.66,98124.55,2624885.46,1467736.1,101156.92
Google,2021,749294.71,146293.91,2217746.19,1120996.3,163060.59
Google,2021,806238.42,183645.35,1293151.76,943837.73,188994.33
Google,2021,741598.53,81902.98,1828802.9,1359560.92,81016.28
Google,2021,813697.12,60380.14,1995277.61,1587927.86,71563.68
Google,2021,733921.64,128700.77,1443807.0,728805.56,153159.32
Google,2021,816877.95,87426.44,2732004.72,1629050.95,86548.87
Google,2021,777035.99,156392.33,2035664.17,1105777.9,164597.68
Google,2021,728874.01,184538.67,1883061.05,688334.01,218323.75
Google,2021,840730.7,241144.03,1881585.12,691968.8,255419.72
Google,2022,817628.97,231795.24,1526643.5,650934.73,232564.4
Google,2022,863121.79,214628.8,2082396.67,802522.63,200378.51
Google,2022,884299.62,76813.34,2408223.18,1403689.84,88900.01
Google,2022,956365.58,265930.49,3244136.68,1370186.42,230238.01
Google,2022,849520.83,232574.42,2925840.58,2134876.08,198853.19
Google,2022,958000.53,149294.33,1454839.32,758257.7,122874.4
Google,2022,890145.14,119847.81,2178069.32,1321184.57,147940.21
Google,2022,909990.36,144244.59,2856328.44,2150218.54,124033.04
Google,2022,888136.64,107578.21,1415798.51,898003.26,132470.23
Google,2022,826085.62,209085.09,2649084.31,2005807.75,195001.65
Google,2022,950690.38,123747.27,2476240.45,805406.46,101712.9
Google,2022,919822.14,148201.74,1851220.01,731614.64,168205.53
Google,2022,798761.68,200866.83,1324745.62,524261.2,199484.51
Google,2022,880221.29,122129.63,1884927.29,1473933.98,136881.65
Google,2022,802634.33,126450.2,2608575.53,1175758.27,107138.5
Google,2022,926213.64,186635.25,2445782.9,799253.19,162419.23
Google,2022,903373.44,92104.31,2265787.21,1297029.14,86739.56
Google,2022,958168.19,249713.99,2821562.93,956501.18,213022.27
Google,2022,881553.45,79497.02,3047116.75,1155649.86,82973.74
Google,2022,859919.72,180451.23,1511801.48,778816.95,169146.42
Google,2023,969602.74,58318.14,3226309.47,2311641.28,55331.4
Google,2023,952669.05,55067.5,3271209.34,1842663.95,52404.46
Google,2023,879282.22,58561.37,3058758.21,977719.74,66025.23
Google,2023,893067.2,256514.85,1778989.4,1006985.23,267077.64
Google,2023,937805.47,62835.37,1770181.22,720963.67,73459.28
Google,2023,849452.55,164261.14,1639857.65,1198428.43,208791.14
Google,2023,906096.2,125111.24,1783302.01,579377.88,116885.19
Google,2023,929441.78,170463.56,3149025.48,1568651.24,195510.05
Google,2023,901079.39,160521.93,1834190.91,967490.56,166203.21
Google,2023,938454.9,267609.8,2025788.68,650481.22,280494.56
Google,2023,910562.34,83872.02,2750744.36,2179867.41,106759.64
Google,2023,850822.8,228735.89,2475032.71,1304152.36,244817.28
Google,2023,963041.32,163749.51,2163390.21,1182560.46,178415.72
Google,2023,849442.05,233789.33,2419528.56,1491964.69,198662.04
Google,2023,920831.95,73887.71,1526182.59,860241.13,73990.62
Google,2023,918189.64,66390.2,2168732.83,840152.69,85879.05
Google,2023,913432.56,202653.43,1964644.14,682457.37,261004.53
Google,2023,866155.69,135078.75,2425000.2,757445.53,162787.4
Google,2023,909206.56,108699.55,1475838.61,562662.3,135604.53
Google,2023,934908.88,105154.28,1525024.8,984110.18,114218.98
Google,2024,963801.22,135802.35,1863633.55,1183045.07,174551.38
Google,2024,921018.99,183539.89,2162893.46,1131938.09,170154.99
Google,2024,1042448.62,178585.94,2696618.3,1219897.42,159102.97
Google,2024,904227.11,206642.83,1711221.39,1103802.27,205648.51
Google,2024,965905.75,161590.6,2159202.15,756390.08,154289.27
Google,2024,1012269.67,219101.82,2097876.87,1111982.39,196473.78
Google,2024,927499.18,51719.0,3054712.16,1238237.75,47259.11
Google,2024,940443.81,76977.22,2613047.36,882090.25,66747.04
Google,2024,1008721.2,136091.78,2941325.75,1702181.6,126294.61
Google,2024,1009856.4,79847.75,2598179.53,1347348.49,74572.75
Google,2024,1001101.36,268128.38,3501661.76,2114588.35,268759.27
Google,2024,930273.06,106306.04,2287457.69,1106303.41,133616.84
Google,2024,957027.98,137200.63,2169648.48,1558480.43,154404.79
Google,2024,1003001.82,133936.61,3145221.49,1003897.87,165465.09
Google,2024,984038.32,147175.29,2454520.8,1555448.89,118679.61
Google,2024,1051127.75,169951.47,2297694.88,848131.53,173305.06
Google,2024,980966.75,148039.33,2802936.1,1430753.87,189595.28
Google,2024,1000217.41,251924.24,1719085.47,857214.49,243969.45
Google,2024,994646.27,263858.15,1647807.03,554136.74,323268.15
Google,2024,927962.52,201542.62,2399484.91,1719103.28,173839.47
Amazon,2000,59796.41,17137.33,139325.37,64573.28,18908.38
Amazon,2000,64006.42,16592.51,223444.32,69554.71,14210.31
Amazon,2000,60389.66,15408.07,125036.1,52465.84,18389.34
Amazon,2000,54157.57,7709.1,136023.15,78917.14,8975.76
Amazon,2000,57520.62,11686.53,153623.23,88150.25,13091.73
Amazon,2000,56445.7,4016.8,98133.3,40459.5,4218.04
Amazon,2000,62992.25,14193.62,193895.26,92194.83,14226.65
Amazon,2000,57958.22,5678.07,94033.34,55992.91,7350.87
Amazon,2000,55402.08,3416.71,169478.47,72247.49,4150.7
Amazon,2000,61454.12,17601.59,142441.7,89878.57,18172.36
Amazon,2000,60627.65,9845.91,113814.13,63047.19,10478.93
Amazon,2000,62656.03,14654.0,177165.14,63193.66,17003.16
Amazon,2000,59159.63,16181.63,197577.89,64722.23,19584.96
Amazon,2000,53947.04,7649.28,139431.51,52154.41,8973.81
Amazon,2000,53616.41,4940.74,142705.09,93784.9,6217.04
Amazon,2000,61471.7,13397.44,140689.18,42297.11,11522.86
Amazon,2000,59545.55,13027.52,139032.69,92503.94,13821.3
Amazon,2000,54358.07,5327.31,172858.48,114511.2,6645.19
Amazon,2000,54846.89,16320.0,105240.94,32192.14,21194.97
Amazon,2000,56689.37,12301.87,105066.07,62000.98,15402.15
Amazon,2001,57485.07,12506.65,107830.91,66035.4,12109.26
Amazon,2001,56249.55,7216.56,104493.78,78470.45,7206.41
Amazon,2001,56635.84,9180.78,121261.44,81513.11,11802.9
Amazon,2001,58821.27,15602.83,154801.47,58610.6,17870.1
Amazon,2001,59676.15,12690.23,195700.47,101806.77,15870.26
Amazon,2001,62365.89,10736.36,168789.8,78114.33,13869.22
Amazon,2001,61421.24,3744.34,132254.91,80894.67,3100.94
Amazon,2001,54125.69,8795.75,117202.71,60845.71,8191.9
Amazon,2001,55722.45,12386.31,140929.99,56382.86,11888.32
Amazon,2001,60564.74,4121.87,108708.02,36593.6,4971.64
Amazon,2001,62385.62,14868.25,182955.23,116120.35,15440.62
Amazon,2001,61136.97,3643.18,167694.35,115531.15,3825.99
Amazon,2001,57908.34,6911.75,161309.71,104270.69,8539.35
Amazon,2001,57736.24,13997.75,151425.5,112269.63,14892.29
Amazon,2001,59723.72,11614.43,179089.38,140109.72,9718.74
Amazon,2001,54460.73,15487.96,139405.93,84682.34,16126.24
Amazon,2001,54916.77,13291.09,164445.5,74962.75,12668.0
Amazon,2001,63354.24,4313.75,206674.84,88525.21,4729.99
Amazon,2001,64467.08,14152.5,150134.78,96801.97,13756.08
Amazon,2001,56998.42,17052.26,171085.34,106476.67,16671.06
Amazon,2002,54708.92,3160.22,142700.68,97181.5,3377.29
Amazon,2002,63733.18,3719.25,142348.33,59577.78,3807.16
Amazon,2002,54973.57,15861.68,107006.64,81448.52,16067.04
Amazon,2002,65383.16,12325.68,219796.33,66526.74,14471.82
Amazon,2002,64442.99,5473.15,109053.76,55866.75,6933.61
Amazon,2002,60331.53,10972.14,107526.01,32300.25,13222.2
Amazon,2002,55146.82,11496.04,183596.61,74232.87,13020.84
Amazon,2002,55045.64,11060.8,100615.91,67209.09,10514.57
Amazon,2002,59431.01,11877.74,109504.42,73457.63,11299.53
Amazon,2002,61699.33,5526.46,177461.78,64612.78,5596.52
Amazon,2002,56966.57,13506.42,115304.32,85424.21,16827.79
Amazon,2002,56387.87,11472.76,94474.22,46837.35,13270.09
Amazon,2002,61665.71,12713.94,127344.74,62273.17,10825.58
Amazon,2002,62345.13,10971.01,181893.87,77208.81,10556.52
Amazon,2002,57958.45,3270.92,126470.88,88738.58,4084.23
Amazon,2002,60056.02,9841.71,93786.44,69364.66,7937.39
Amazon,2002,64918.35,11185.7,141773.17,108046.64,9084.97
Amazon,2002,60776.56,11379.39,117823.91,60613.77,12814.69
Amazon,2002,62437.56,3133.07,210646.04,80522.12,2872.37
Amazon,2002,57152.01,3397.97,99793.37,79153.6,3253.93
Amazon,2003,55612.35,4268.13,163440.24,118867.53,3962.85
